name,type,status,latitude,longitude,address,country,zip,timeZone
"DGD1b","Delivery Station","Active","20.58605","-103.39167","Gonzalez Gallo 1897, Tlaquepaque, Jalisco","Mexico","45601","America/Mexico_City (UTC:-06:00)"
"DGD2c","Delivery Station","Active","20.75358","-103.41617","Av. Dr Angel Leano #401, Zapopan, Jalisco","Mexico","45134","America/Mexico_City (UTC:-06:00)"
"DGD3","Delivery Station","Active","20.5755","-103.29658","Carretera Guadalajara-El Salto Via El Verde 1900, El Salto, Jalisco","Mexico","45690","America/Mexico_City (UTC:-06:00)"
"DGE4","Delivery Station","Active","32.14863","-81.17594","1500 Crossgate Road, Port Wentworth, GA","United States","31407","America/New_York (UTC:-04:00)"
"DGE7","Delivery Station","Active","33.6228","-84.31905","2125 Anvil Block Rd, Forest Park, GA","United States","30294","America/New_York (UTC:-04:00)"
"DGE9","Delivery Station","Active","34.14175","-83.9643","5000 Lanier Islands Pkwy, Buford, GA","United States","30518","America/New_York (UTC:-04:00)"
"DGI1","Delivery Station","Active","39.58828","-75.65706","2421 Bear Corbitt Road, New Castle, DE","United States","19720","America/New_York (UTC:-04:00)"
"DGI3","Delivery Station","Active","39.72924","-75.60744","851 Boxwood Road, Wilmington, DE","United States","19804","America/New_York (UTC:-04:00)"
"DGI7","Delivery Station","Active","30.08289","31.03109","Technovalley at the industrial area - Abou Rawash, Cairo","Egypt","3650123","Africa/Cairo (UTC:+03:00)"
"DGO2","Delivery Station","Active","-16.85777","-49.25004","BR 153 Road, Km 518, HidrolÃ¢ndia, GO","Brazil","","America/Sao_Paulo (UTC:-03:00)"
"DGR3","Delivery Station","Active","42.53988","-83.04216","33600 Mound Road, Sterling Heights, MI","United States","48310","America/Detroit (UTC:-04:00)"
"DGR6","Delivery Station","Active","42.89083","-85.638","3951 Trade Drive Southeast, Grand Rapids, MI","United States","49508","America/Detroit (UTC:-04:00)"
"DGR8","Delivery Station","Active","43.02864","-85.75104","3194-3384 4 Mile Road NW, Walker, MI","United States","49544","America/Detroit (UTC:-04:00)"
"DGT2","Delivery Station","Active","33.94704","-84.1453","4000 Venture Dr, Duluth, GA","United States","30096","America/New_York (UTC:-04:00)"
"DGT8","Delivery Station","Active","34.11526","-84.20558","6020 Shiloh Road, Alpharetta, GA","United States","30005","America/New_York (UTC:-04:00)"
"DGX2","Delivery Station","Idle","42.8445","-85.55194","4675 68th St, Gaines Township, MI","United States","49316","America/Detroit (UTC:-04:00)"
"DHA1","Delivery Station","Active","51.55692","-0.2654","1 Hannah Close, Great Central Way, London","United Kingdom","NW10 0UP","Europe/London (UTC:+01:00)"
"DHA2","Delivery Station","Active","51.55829","-0.26654","3 Hannah Close, Wembley","United Kingdom","NW10 0UX","Europe/London (UTC:+01:00)"
"DHA3","SPP","Idle","51.60762","-0.24201","Pentavia Retail Park, LONDON","United Kingdom","NW7 2ET","Europe/London (UTC:+01:00)"
"DHB1","Delivery Station","Active","53.09591","8.69411","Erich-Kuehlmann-Strasse 9, Bremen","Germany","28197","Europe/Berlin (UTC:+02:00)"
"DHB2","Delivery Station","Idle","53.0561","9.04352","An der Autobahn 29-33, Oyten","Germany","28876","Europe/Berlin (UTC:+02:00)"
"DHE1","Delivery Station","Active","50.03321","8.48111","Tiberstrasse 2, Raunheim","Germany","65479","Europe/Berlin (UTC:+02:00)"
"DHE2","Delivery Station","Idle","49.98278","8.58656","Hessenring 3-7, Moerfelden","Germany","64546","Europe/Berlin (UTC:+02:00)"
"DHE3","Delivery Station","Active","51.00745","9.47948","Schilfwiese 3, Knuellwald","Germany","34593","Europe/Berlin (UTC:+02:00)"
"DHE4","Delivery Station","Active","50.25946","8.66101","Max-Planck-Strasse 34, Friedrichsdorf","Germany","61381","Europe/Berlin (UTC:+02:00)"
"DHE6","Delivery Station","Active","49.89505","8.61204","Dr.-Otto-Roehm-Strasse 2-4, Weiterstadt","Germany","64331","Europe/Berlin (UTC:+02:00)"
"DHE7","Delivery Station","Idle","51.28578","9.50078","Falderbaumstrasse 10, Kassel","Germany","34123","Europe/Berlin (UTC:+02:00)"
"DHE8","Delivery Station","Active","51.00745","9.47948","Schilfwiese 3, Knuellwald","Germany","34593","Europe/Berlin (UTC:+02:00)"
"DHF4","Delivery Station","Idle","50.87238","8.74313","Hardtbeete 6, Lahntal","Germany","35094","Europe/Berlin (UTC:+02:00)"
"DHH1","Delivery Station","Active","53.52239","10.03903","Peutestrasse 24, Hamburg","Germany","20539","Europe/Berlin (UTC:+02:00)"
"DHH2","Delivery Station","Active","53.84991","9.93951","Kirchenweg 2, Kaltenkirchen","Germany","24568","Europe/Berlin (UTC:+02:00)"
"DHH3","Delivery Station","Active","53.79117","10.41326","Bergkoppel 2, Bad Oldesloe","Germany","23843","Europe/Berlin (UTC:+02:00)"
"DHH5","Delivery Station","Idle","53.57769","9.50292","Kuhweidenweg 5, Stade","Germany","21684","Europe/Berlin (UTC:+02:00)"
"DHI2","Delivery Station","Active","21.32125","-157.88971","2101 Auiki Street, Honolulu, HI","United States","96819","Pacific/Honolulu (UTC:-10:00)"
"DHK1","Delivery Station","Active","43.10191","141.43508","3-1-1 Higashikariki 13 Jo Higashi Ward, Sapporo, Hokkaido","Japan","007-0033","Asia/Tokyo (UTC:+09:00)"
"DHK2","Delivery Station","Active","42.95075","141.49347","1-3-4 , 3-5 Wattsukogyodanchi, Kitahiroshima, Hokkaido","Japan","061-1281","Asia/Tokyo (UTC:+09:00)"
"DHO3","Delivery Station","Active","29.92083","-95.53792","9155 Derrington Road, Houston, TX","United States","77064","America/Chicago (UTC:-05:00)"
"DHO7","Delivery Station","Active","29.77949","-95.85514","28420 West Ten Boulevard, Katy, TX","United States","77494","America/Chicago (UTC:-05:00)"
"DHO8","Delivery Station","Active","29.94132","-95.54967","11311 North Gessner Rd, Houston, TX","United States","77064","America/Chicago (UTC:-05:00)"
"DHR1","Delivery Station","Active","34.4356","132.38432","4-4-3 IshiuchiKita, Saeki-ku, Hiroshima, Hiroshima","Japan","731-5109","Asia/Tokyo (UTC:+09:00)"
"DHR2","Delivery Station","Active","34.606","133.95227","2-2-44 Kaigandori, Minami-ku, Okayama, Okayama","Japan","702-8045","Asia/Tokyo (UTC:+09:00)"
"DHT2","Robotics","Idle","29.49848","-95.04514","2455 Tuscan Lakes Blvd, League City, TX","United States","77539","America/Chicago (UTC:-05:00)"
"DHT4","Delivery Station","Active","29.94853","-95.65384","15302 Cypress N. Houston Rd, Cypress, TX","United States","77429","America/Chicago (UTC:-05:00)"
"DHU2","Delivery Station","Active","53.71955","-0.5263","Plot D, Melton","United Kingdom","HU14 3HB","Europe/London (UTC:+01:00)"
"DHU3","AMXL","Active","25.45855","49.55631","Plot 57, Al Mubarraz 36424, AL AHSA","Saudi Arabia","","Asia/Riyadh (UTC:+03:00)"
"DHW1","Delivery Station","Active","51.76057","0.06858","Unit D, Phase 2, Icon Harlow, Harlow","United Kingdom","CM19 5AW","Europe/London (UTC:+01:00)"
"DHX1","Delivery Station","Active","29.59956","-95.3773","3031 South Sam Houston Parkway East, Houston, TX","United States","77047","America/Chicago (UTC:-05:00)"
"DHX3","Delivery Station","Active","29.64784","-95.61109","12900 West Airport Boulevard, Sugar Land, TX","United States","77478","America/Chicago (UTC:-05:00)"
"DHX4","Delivery Station","Active","30.08974","-95.51394","22300 Northcrest DR, Spring, TX","United States","77389","America/Chicago (UTC:-05:00)"
"DIA3","Delivery Station","Active","41.6777","-93.77634","1301 South East Gateway Drive, Grimes, IA","United States","50111","America/Chicago (UTC:-05:00)"
"DIA4","Delivery Station","Active","41.63267","-91.48841","2500 Heinz Road, Iowa City, IA","United States","52240","America/Chicago (UTC:-05:00)"
"DIA5","Delivery Station","Active","41.6715","-93.56711","7310 SE Crosswinds Dr, Ankeny, IA","United States","50021","America/Chicago (UTC:-05:00)"
"DIA6","Delivery Station","Idle","42.16839","-89.01439","5266 Baxter Road, Cherry Valley, IL","United States","61016","America/Chicago (UTC:-05:00)"
"DIB2","Delivery Station","Idle","32.723","-116.9644","2500 Sweetwater Springs Boulevard, Spring Valley, CA","United States","91978","America/Los_Angeles (UTC:-07:00)"
"DIB5","Delivery Station","Active","32.65368","-116.95876","860 Harold Place, Chula Vista, CA","United States","91914","America/Los_Angeles (UTC:-07:00)"
"DIB6","Delivery Station","Active","34.08329","-117.23501","1895 Marigold Ave, Redlands, CA","United States","92374","America/Los_Angeles (UTC:-07:00)"
"DIB7","Delivery Station","Active","32.65602","-116.96721","2311 Boswell Rd, Chula Vista, CA","United States","91914","America/Los_Angeles (UTC:-07:00)"
"DIC1","Delivery Station","Active","37.82821","-1.09849","Highway A-30, Murcia- Cartagena exit 161 and 164, Murcia","Spain","30156","Europe/Madrid (UTC:+02:00)"
"DID2","Delivery Station","Active","43.54136","-116.17477","6752 South Business Way, Boise, ID","United States","83716","America/Boise (UTC:-06:00)"
"DID3","Delivery Station","Active","43.60723","-116.4245","2660 West Fred Smith Street, Meridian, ID","United States","83642","America/Boise (UTC:-06:00)"
"DIF1","Delivery Station","Active","48.89808","2.36688","3/5 Boulevard Ney, Paris","France","75018","Europe/Paris (UTC:+02:00)"
"DIF2","Delivery Station","Active","48.782","2.50262","36, rue du Moulin Bateau, Bonneuil sur Marne","France","94380","Europe/Paris (UTC:+02:00)"
"DIF3","Delivery Station","Active","48.78421","2.2124","3 Avenue Marcel Dassault, VÃ©lizy-Villacoublay","France","78140","Europe/Paris (UTC:+02:00)"
"DIF4","Delivery Station","Active","48.95428","2.45869","rue Robert BrÃ©mond, Le Blanc-Mesnil","France","93150","Europe/Paris (UTC:+02:00)"
"DIF5","Delivery Station","Active","49.05487","2.04482","1 rue du Petit Albi, Osny","France","95520","Europe/Paris (UTC:+02:00)"
"DIF6","Delivery Station","Active","48.83107","2.58295","3 rue des Aerostiers, Noisy-Le-Grand","France","93160","Europe/Paris (UTC:+02:00)"
"DIG1","Delivery Station","Active","51.65296","-0.02296","63 Stockingswater Lane, Enfield","United Kingdom","EN3 7PZ","Europe/London (UTC:+01:00)"
"DII1","Delivery Station","Idle","41.48772","-87.01454","2200 Memorial Parkway, Valparaiso, IN","United States","46383","America/Chicago (UTC:-05:00)"
"DII3","Delivery Station","Active","39.90491","-86.25309","8325 N Norfolk St, Indianapolis, IN","United States","46268","America/Indiana/Indianapolis (UTC:-04:00)"
"DII4","Delivery Station","Active","41.44216","-87.33175","9751 Massachusetts Drive, Crown Point, IN","United States","46307","America/Chicago (UTC:-05:00)"
"DII5","Delivery Station","Idle","41.71531","-86.01192","2675 Aeroplex Dr, Elkhart, IN","United States","46514","America/Indiana/Indianapolis (UTC:-04:00)"
"DIL2","Delivery Station","Idle","41.80296","-87.6994","3000 W 51st St, Chicago, IL","United States","60632","America/Chicago (UTC:-05:00)"
"DIL3","Delivery Station","Active","41.79859","-87.7123","3507 West 51st Street, Chicago, IL","United States","60632","America/Chicago (UTC:-05:00)"
"DIL5","Delivery Station","Active","41.87556","-88.25269","808 Discovery Drive, West Chicago, IL","United States","60183","America/Chicago (UTC:-05:00)"
"DIL7","Delivery Station","Active","42.01753","-87.72003","3609-3641 West Howard Street, Skokie, IL","United States","60077","America/Chicago (UTC:-05:00)"
"DIL8","Delivery Station","Idle","41.95135","-88.04004","2101-2121 W. Lake Street, Addison, IL","United States","75001","America/Chicago (UTC:-05:00)"
"DIN2","Delivery Station","Idle","41.58807","-87.31132","2100 East 15th Avenue, Gary, IN","United States","46402","America/Chicago (UTC:-05:00)"
"DIN3","Delivery Station","Active","41.75001","-86.32561","5545 Chet Waggoner Court, South Bend, IN","United States","46628","America/Indiana/Indianapolis (UTC:-04:00)"
"DIN4","Delivery Station","Active","39.59374","-86.05232","1621 Collins Road, Greenwood, IN","United States","46143","America/Indiana/Indianapolis (UTC:-04:00)"
"DIN6","Delivery Station","Active","41.00614","-85.19676","8610 Avionics Drive, Fort Wayne, IN","United States","46809","America/Indiana/Indianapolis (UTC:-04:00)"
"DIN8","Delivery Station","Active","39.81647","-85.9373","7114 W. 200 N., Greenfield, IN","United States","46140","America/Indiana/Indianapolis (UTC:-04:00)"
"DIP1","Delivery Station","Active","52.06122","1.1138","Plots 11 and 12, Sproughton Enterprise Park, Ipswich","United Kingdom","IP1 5FF","Europe/London (UTC:+01:00)"
"DIS1","Delivery Station","Active","53.30175","-6.48051","Unit 527 Greenogue Business Park, Dublin","Ireland","PR26 61Z","Europe/Dublin (UTC:+01:00)"
"DIS2","Delivery Station","Active","53.41886","-6.355","Unit 638 (Site B), Ballycoolin","Ireland","D11 X258","Europe/Dublin (UTC:+01:00)"
"DJC5","Delivery Station","Active","36.87928","-121.40219","1500 Citation Way, Hollister, CA","United States","95023","America/Los_Angeles (UTC:-07:00)"
"DJD1","Delivery Station","Active","21.51795","39.25127","LAND & 3 WH, AHMED M ALMODI, JEDDAH","Saudi Arabia","23241-663","Asia/Riyadh (UTC:+03:00)"
"DJE1","Delivery Station","Active","40.51598","-74.42616","8-B Court South, Edison, NJ","United States","08817","America/New_York (UTC:-04:00)"
"DJE2","Delivery Station","Active","39.8239","-75.2083","1250 Forest Parkway, West Deptford, NJ","United States","08066","America/New_York (UTC:-04:00)"
"DJE3","Delivery Station","Active","39.77662","-75.3839","2320 Center Square Road, Logan Township, NJ","United States","08085","America/New_York (UTC:-04:00)"
"DJE5","Delivery Station","Active","40.52369","-74.33243","1145 King Georgeâs Post Road, Edison, NJ","United States","08837","America/New_York (UTC:-04:00)"
"DJE6","Delivery Station","Idle","40.70162","-74.06173","79 Thomas McGovern Drive, Jersey City, NJ","United States","07305","America/New_York (UTC:-04:00)"
"DJE9","Delivery Station","Active","40.11735","-74.71871","2471 Old York Rd, Bordentown, NJ","United States","08505","America/New_York (UTC:-04:00)"
"DJR1","Delivery Station","Active","40.88631","-74.0714","200 and 250 Gregg Street, Lodi, NJ","United States","07644","America/New_York (UTC:-04:00)"
"DJR3","Delivery Station","Active","40.81736","-74.09758","235 Veterans Blvd, Rutherford, NJ","United States","07070","America/New_York (UTC:-04:00)"
"DJR5","Delivery Station","Active","40.76733","-74.12625","670 Belleville Turnpike, Kearny, NJ","United States","07032","America/New_York (UTC:-04:00)"
"DJR9","Delivery Station","Idle","40.83069","-74.05262","801 Washington Avenue, Carlstadt, NJ","United States","07072","America/New_York (UTC:-04:00)"
"DJT4","Delivery Station","Active","33.91534","-117.85044","275 Valencia Ave, Brea, CA","United States","92823","America/Los_Angeles (UTC:-07:00)"
"DJT6","Delivery Station","Active","33.88286","-117.29426","20920 Krameria Ave, Riverside, CA","United States","92518","America/Los_Angeles (UTC:-07:00)"
"DJW8","Delivery Station","Active","33.78963","-116.45684","35750 Date Palm Dr, Cathedral City, CA","United States","92234","America/Los_Angeles (UTC:-07:00)"
"DJX1","Delivery Station","Active","30.43368","-81.57643","11084 Cabot Commerce Circle, Jacksonville, FL","United States","32226","America/New_York (UTC:-04:00)"
"DJX2","Delivery Station","Active","30.25736","-81.7411","4645 Blanding Boulevard, Jacksonville, FL","United States","32210","America/New_York (UTC:-04:00)"
"DJX3","Delivery Station","Active","30.42903","-81.64119","250 Busch DR E, Jacksonville, FL","United States","32218","America/New_York (UTC:-04:00)"
"DJX4","Delivery Station","Active","30.32913","-81.50893","450 General Doolittle Drive, Jacksonville, FL","United States","32225","America/New_York (UTC:-04:00)"
"DJZ2","Delivery Station","Active","40.82581","-74.06047","600 Washington Avenue, Carlstadt, NJ","United States","07072","America/New_York (UTC:-04:00)"
"DJZ3","Delivery Station","Active","40.58023","-74.21447","377 Roosevelt Avenue, Carteret, NJ","United States","07008","America/New_York (UTC:-04:00)"
"DJZ4","Delivery Station","Active","40.72001","-74.11656","50 Central Avenue, Kearny, NJ","United States","07032","America/New_York (UTC:-04:00)"
"DJZ5","Delivery Station","Active","40.71438","-74.14888","429 Delancy Street, Newark, NJ","United States","07105","America/New_York (UTC:-04:00)"
"DJZ6","Delivery Station","Active","40.60954","-74.25267","1800 Lower Road, Linden, NJ","United States","07036","America/New_York (UTC:-04:00)"
"DJZ8","Delivery Station","Active","40.58615","-74.27598","1 Paddock Street, Woodbridge, NJ","United States","07001","America/New_York (UTC:-04:00)"
"DKC3","Delivery Station","Active","34.17207","-80.95523","131 and 141 Hobart Rd, Blythewood, SC","United States","29016","America/New_York (UTC:-04:00)"
"DKJ1","Delivery Station","Active","36.10417","140.12426","25-2 Sakuranomori, Tsukuba, Ibaraki","Japan","305-0019","Asia/Tokyo (UTC:+09:00)"
"DKJ3","Delivery Station","Active","35.91007","139.92718","Kashiwa Inter West Land Readjustment Project Area, Reserved Area Block 8-1, Kashiwa, Chiba","Japan","270-8505","Asia/Tokyo (UTC:+09:00)"
"DKJ4","Delivery Station","Active","35.66658","140.21012","10-1  Takaonomori, Yotsukaido, Chiba","Japan","284-0038","Asia/Tokyo (UTC:+09:00)"
"DKJ4b","Delivery Station","Active","35.66658","140.21012","10-1  Takaonomori, Yotsukaido, Chiba","Japan","284-0038","Asia/Tokyo (UTC:+09:00)"
"DKJ6","Delivery Station","Active","35.79273","139.67646","4-3-1 Funado, Itabashi City, Tokyo","Japan","174-0041","Asia/Tokyo (UTC:+09:00)"
"DKO1","Delivery Station","Active","42.51886","-71.51467","151 and 153 Taylor Street, Littleton, MA","United States","01460","America/New_York (UTC:-04:00)"
"DKO6","Delivery Station","Active","42.56852","-71.77377","135 Intervale Rd, Fitchburg, MA","United States","01420","America/New_York (UTC:-04:00)"
"DKO9","Delivery Station","Active","42.43211","-71.02016","565 Squire Rd, Revere, MA","United States","02151","America/New_York (UTC:-04:00)"
"DKS3","Delivery Station","Active","38.93263","-94.79103","10800 Mill Creek Road, Lenexa, KS","United States","66219","America/Chicago (UTC:-05:00)"
"DKY4","Delivery Station","Active","39.08503","-84.57637","3191 Railside Ave, Cincinnati, OH","United States","45204","America/New_York (UTC:-04:00)"
"DKY5","Delivery Station","Active","38.07958","-84.48879","1180 Newtown Pike, Lexington, KY","United States","40511","America/New_York (UTC:-04:00)"
"DKY6","Delivery Station","Active","38.1888","-85.72318","1231-1243 Durrett Lane, Louisville, KY","United States","40213","America/New_York (UTC:-04:00)"
"DKY8","Delivery Station","Active","38.06886","-85.69768","3208 E Blue Lick Rd, Shepherdsville, KY","United States","40165","America/New_York (UTC:-04:00)"
"DKY9","Delivery Station","Active","38.97968","-84.63568","7435 Industrial RD, Florence, KY","United States","41042","America/New_York (UTC:-04:00)"
"DLA5","Delivery Station","Active","33.93788","-117.29741","6250 Sycamore Canyon Boulevard, Riverside, CA","United States","92507","America/Los_Angeles (UTC:-07:00)"
"DLA8","Delivery Station","Active","33.91797","-118.32487","2815 West El Segundo Boulevard, Hawthorne, CA","United States","90250","America/Los_Angeles (UTC:-07:00)"
"DLB2","Delivery Station","Active","30.38312","-91.05621","11100 Honore Ln, Baton Rouge, LA","United States","70809","America/Chicago (UTC:-05:00)"
"DLC1","Delivery Station","Active","43.01704","-81.16024","580 Industrial Road, London, ON","Canada","N5V 1V1","America/Toronto (UTC:-04:00)"
"DLC4","Delivery Station","Active","43.03409","-81.1692","2244 Huron St, London, ON","Canada","N5V 0A8","America/Toronto (UTC:-04:00)"
"DLC8","Delivery Station","Idle","42.29304","-82.96924","4001 Plymouth Dr, Windsor, ON","Canada","N8W 1W7","America/Toronto (UTC:-04:00)"
"DLD1","Delivery Station","Active","39.16862","-76.55222","7659 Solley Road, Glen Burnie, MD","United States","21060","America/New_York (UTC:-04:00)"
"DLD7","Delivery Station","Active","38.95605","-76.83113","10100 Willowdale Road, Lanham, MD","United States","20706","America/New_York (UTC:-04:00)"
"DLF1","Delivery Station","Active","26.49714","-81.81516","NW Corner of Lee Rd./Alico Rd., Fort Myers, FL","United States","33912","America/New_York (UTC:-04:00)"
"DLG1","Delivery Station","Active","44.42529","8.88441","Corso Ferdinando Perrone 15, Genova","Italy","16152","Europe/Rome (UTC:+02:00)"
"DLG3","Delivery Station","Idle","44.15259","9.9121","Via Palmiro Togliatti, 5, Santo Stefano di Magra","Italy","19037","Europe/Rome (UTC:+02:00)"
"DLH4","Delivery Station","Idle","40.10246","-75.41013","760 Moore Rd., King of Prussia, PA","United States","19406","America/New_York (UTC:-04:00)"
"DLI3","Delivery Station","Active","39.16794","-94.65314","3950 Northwest Helena Road, Riverside, MO","United States","64150","America/Chicago (UTC:-05:00)"
"DLI4","Delivery Station","Active","38.76689","-90.03543","3077 Gateway Commerce Center Drive South, Edwardsville, IL","United States","62025","America/Chicago (UTC:-05:00)"
"DLI44","Delivery Station","Active","28.4902","77.08233","71, 72, Gulmohar Marg, DLF City Phase-2, Gurugram, Haryana","India","122002","Asia/Kolkata (UTC:+05:30)"
"DLI5","Delivery Station","Active","38.74831","-90.0683","5106 State Route 111, Pontoon Beach, IL","United States","62040","America/Chicago (UTC:-05:00)"
"DLI6","Delivery Station","Active","38.77263","-90.35836","6201-6243 Aviator Drive, Hazelwood, MO","United States","63042","America/Chicago (UTC:-05:00)"
"DLI8","Delivery Station","Active","38.81517","-90.59023","12000 Spencer Road, St. Peters, MO","United States","63376","America/Chicago (UTC:-05:00)"
"DLI9","Delivery Station","Active","38.54681","-90.46037","655 Assembly Parkway, Fenton, MO","United States","63026","America/Chicago (UTC:-05:00)"
"DLJ4","Delivery Station","Idle","45.6394","9.8334","via Presolana SNC, Chiuduno","Italy","24060","Europe/Rome (UTC:+02:00)"
"DLN2","Delivery Station","Active","41.86172","-87.75565","1400 South &  1500 South Laramie Avenue, Cicero, IL","United States","60804","America/Chicago (UTC:-05:00)"
"DLN3","Delivery Station","Active","42.13364","-87.99866","1455 W Cellular DR, Arlington Heights, IL","United States","60004","America/Chicago (UTC:-05:00)"
"DLN4","Delivery Station","Active","41.70374","-87.59652","10500 South Woodlawn Avenue, Chicago, IL","United States","60628","America/Chicago (UTC:-05:00)"
"DLN8","Delivery Station","Active","42.10389","-88.03145","317 South Hicks Road, Palatine, IL","United States","60067","America/Chicago (UTC:-05:00)"
"DLO1","Delivery Station","Active","45.44239","9.23377","Via Vincenzo Toffetti 104, Milan","Italy","20139","Europe/Rome (UTC:+02:00)"
"DLO2","Delivery Station","Active","45.60172","9.00404","Via Del Lavoro 27, Origgio","Italy","21040","Europe/Rome (UTC:+02:00)"
"DLO3","Delivery Station","Active","45.59295","9.38871","Via Galileo Galilei 13, Burago di Molgora","Italy","20875","Europe/Rome (UTC:+02:00)"
"DLO4","Delivery Station","Active","45.41185","9.09093","Via dell'artigianato  2, Buccinasco","Italy","20090","Europe/Rome (UTC:+02:00)"
"DLO5","Delivery Station","Active","45.54622","10.11252","via Pianera snc, Castegnato (BS)","Italy","25045","Europe/Rome (UTC:+02:00)"
"DLO7","Delivery Station","Active","45.43914","9.29868","Via Luigi Galvani 9, Peschiera Borromeo","Italy","20068","Europe/Rome (UTC:+02:00)"
"DLO8","Delivery Station","Active","45.49133","9.33555","Via 1Â° Maggio, Pioltello (MI)","Italy","","Europe/Rome (UTC:+02:00)"
"DLP2","Delivery Station","Active","43.56679","1.42057","124 Route d'Espagne, Toulouse","France","31100","Europe/Paris (UTC:+02:00)"
"DLP4","Delivery Station","Active","42.79916","2.88339","3 Avenue Jacques de Vaucanson, Rivesaltes","France","66600","Europe/Paris (UTC:+02:00)"
"DLP5","Delivery Station","Active","43.76929","1.38898","21 Avenue du Girou, Villeneuve-les-Bouloc","France","31620","Europe/Paris (UTC:+02:00)"
"DLR2","Delivery Station","Active","34.64646","-92.42038","12401 I-30 Highway, Little Rock, AR","United States","72002","America/Chicago (UTC:-05:00)"
"DLS2","Delivery Station","Active","53.78183","-1.48183","Building One, Logic Leeds, Leeds","United Kingdom","LS15 0B4","Europe/London (UTC:+01:00)"
"DLS4","Delivery Station","Active","53.68555","-1.54783","Units 1 and 2, PLP Wakefield, Wakefield","United Kingdom","WF5 9TP","Europe/London (UTC:+01:00)"
"DLT1","Delivery Station","Idle","35.24317","-80.99294","3830 Parrot Drive, Charlotte, NC","United States","28214","America/New_York (UTC:-04:00)"
"DLT2","Delivery Station","Active","36.08299","-79.97553","7929 National Service Road, Greensboro, NC","United States","27409","America/New_York (UTC:-04:00)"
"DLT3","Delivery Station","Active","35.40846","-80.69489","413 Goodman Road, Concord, NC","United States","28027","America/New_York (UTC:-04:00)"
"DLT6","Delivery Station","Active","36.10829","-80.02759","1610 Old Greensboro Road, Kernersville, NC","United States","27284","America/New_York (UTC:-04:00)"
"DLT7","Delivery Station","Active","36.05435","-79.60409","6495 Franz Warner Parkway, Rock Creek, NC","United States","27377","America/New_York (UTC:-04:00)"
"DLT8","Delivery Station","Active","35.35642","-80.8253","9817 Old Statesville Rd, Charlotte, NC","United States","28269","America/New_York (UTC:-04:00)"
"DLU2","Delivery Station","Active","51.90837","-0.54957","Plot B, Baytree, Dunstable","United Kingdom","LU5 6JH","Europe/London (UTC:+01:00)"
"DLV2","Delivery Station","Active","36.23408","-115.1265","1200 E Alexander Rd, North Las Vegas, NV","United States","89030","America/Los_Angeles (UTC:-07:00)"
"DLV3","Delivery Station","Active","39.61635","-119.87723","9740 North Virginia Street, Reno, NV","United States","89506","America/Los_Angeles (UTC:-07:00)"
"DLV4","Delivery Station","Active","35.97611","-115.15256","11500 Bermuda Rd, Henderson, NV","United States","89052","America/Los_Angeles (UTC:-07:00)"
"DLV6","Delivery Station","Idle","36.07259","-115.22974","6330 W.Sunset Road, Las Vegas, NV","United States","89118-3318","America/Los_Angeles (UTC:-07:00)"
"DLV7","Delivery Station","Active","36.19015","-115.13206","650 E. Owens Ave., North Las Vegas, NV","United States","89030","America/Los_Angeles (UTC:-07:00)"
"DLX1","Delivery Station","Active","33.93718","-118.08018","11811-11831 East Florence Avenue, Santa Fe Springs, CA","United States","90670","America/Los_Angeles (UTC:-07:00)"
"DLX5","Delivery Station","Active","34.1392","-118.27035","4841 W San Fernando Rd, Los Angeles, CA","United States","90039","America/Los_Angeles (UTC:-07:00)"
"DLX7","Delivery Station","Active","33.80114","-118.02119","6450 Katella Ave, Cypress, CA","United States","90630","America/Los_Angeles (UTC:-07:00)"
"DLX8","Delivery Station","Active","33.70952","-117.86216","515 East Dyer Road, Santa Ana, CA","United States","92707","America/Los_Angeles (UTC:-07:00)"
"DLX9","Delivery Station","Active","33.98468","-118.39873","5750 Mesmer Avenue, Los Angeles, CA","United States","90230","America/Los_Angeles (UTC:-07:00)"
